,#Gc,logAge,[M/H],m_ini,logL,logTe,logg,m-M0,Av,m2/m1,mbol,TESS,J,H,Ks,Kepler,g,r,i,z,DDO51_finf,Mact
5110,2,10.05,-0.67,0.51232,-1.161,3.643,4.826,13.3,0.038,0.0,20.972,20.422,19.46,18.841,18.729,21.224,22.196,21.169,20.811,20.607,22.138,0.512
5111,2,10.05,-0.67,0.50756,-1.176,3.642,4.832,13.5,0.038,0.0,21.209,20.66,19.694,19.075,18.962,21.465,22.446,21.411,21.049,20.842,22.389,0.508
5112,2,10.05,-0.67,0.56029,-1.007,3.656,4.763,13.7,0.038,0.0,20.989,20.434,19.513,18.909,18.809,21.199,22.081,21.138,20.818,20.638,22.001,0.56
5113,2,10.05,-0.67,0.5816,-0.936,3.663,4.736,14.0,0.038,0.0,21.109,20.551,19.654,19.067,18.972,21.295,22.132,21.233,20.931,20.763,22.03,0.582
5114,2,10.05,-0.65,0.29852,-1.717,3.608,5.008,9.6,0.025,0.0,18.662,18.105,17.047,16.458,16.309,19.006,20.22,18.982,18.51,18.235,20.188,0.299
5115,2,10.05,-0.65,0.3538,-1.574,3.616,4.97,9.7,0.026,0.0,18.404,17.848,16.814,16.211,16.07,18.727,19.888,18.694,18.249,17.992,19.851,0.354
5116,2,10.05,-0.65,0.24979,-1.874,3.598,5.049,11.1,0.034,0.0,20.556,20.009,18.916,18.336,18.177,20.94,22.223,20.929,20.421,20.12,22.191,0.25
5117,2,10.05,-0.65,0.37278,-1.53,3.618,4.957,11.2,0.034,0.0,19.795,19.245,18.213,17.605,17.466,20.12,21.27,20.084,19.645,19.39,21.23,0.373
5118,2,10.05,-0.65,0.76447,-0.254,3.751,4.526,11.3,0.034,0.0,16.706,16.172,15.576,15.223,15.176,16.722,17.145,16.665,16.526,16.482,16.952,0.764
5119,2,10.05,-0.65,0.83468,0.058,3.78,4.366,13.2,0.038,0.0,17.824,17.345,16.828,16.535,16.5,17.842,18.162,17.791,17.695,17.682,18.001,0.835
5120,2,10.05,-0.65,0.58112,-0.944,3.661,4.737,13.7,0.038,0.0,20.829,20.272,19.369,18.777,18.682,21.021,21.869,20.959,20.653,20.483,21.775,0.581
5121,2,10.05,-0.65,0.6083,-0.85,3.672,4.705,13.7,0.038,0.0,20.595,20.031,19.165,18.599,18.511,20.751,21.532,20.687,20.408,20.255,21.406,0.608
5122,2,10.05,-0.65,0.54495,-1.063,3.65,4.783,13.8,0.038,0.0,21.229,20.678,19.735,19.117,19.013,21.459,22.382,21.399,21.064,20.873,22.321,0.545
5123,2,10.05,-0.65,0.61505,-0.825,3.675,4.698,14.0,0.038,0.0,20.832,20.266,19.412,18.855,18.769,20.976,21.736,20.912,20.641,20.495,21.6,0.615
5124,2,10.05,-0.65,0.67842,-0.59,3.708,4.639,14.0,0.038,0.0,20.245,19.674,18.939,18.479,18.411,20.31,20.907,20.247,20.039,19.94,20.704,0.678
5125,2,10.05,-0.63,0.49209,-1.232,3.635,4.849,9.0,0.021,0.0,16.849,16.292,15.312,14.69,14.572,17.113,18.135,17.062,16.683,16.467,18.09,0.492
5126,2,10.05,-0.63,0.25545,-1.862,3.598,5.044,11.8,0.036,0.0,21.225,20.681,19.584,19.004,18.844,21.616,22.906,21.606,21.094,20.791,22.874,0.255
5127,2,10.05,-0.63,0.50896,-1.181,3.639,4.829,12.6,0.037,0.0,20.324,19.776,18.801,18.178,18.063,20.588,21.588,20.535,20.166,19.955,21.539,0.509
5128,2,10.05,-0.63,0.46121,-1.318,3.629,4.883,12.6,0.037,0.0,20.666,20.12,19.117,18.493,18.366,20.962,22.035,20.916,20.514,20.283,21.992,0.461
5129,2,10.05,-0.63,0.93257,1.776,3.701,2.383,12.8,0.037,0.0,13.131,12.554,11.792,11.314,11.248,13.203,13.824,13.142,12.923,12.813,13.547,0.933
5130,2,10.05,-0.63,0.44411,-1.364,3.626,4.9,12.9,0.038,0.0,21.081,20.535,19.523,18.899,18.769,21.387,22.483,21.343,20.931,20.694,22.441,0.444
5131,2,10.05,-0.63,0.54443,-1.07,3.648,4.783,13.6,0.038,0.0,21.046,20.496,19.548,18.928,18.823,21.282,22.217,21.223,20.883,20.689,22.159,0.544
5132,2,10.05,-0.63,0.7034,-0.506,3.719,4.615,14.5,0.038,0.0,20.536,19.968,19.271,18.841,18.779,20.582,21.133,20.519,20.33,20.246,20.924,0.703
5133,2,10.05,-0.63,0.79719,-0.133,3.763,4.472,14.5,0.038,0.0,19.602,19.09,18.528,18.201,18.159,19.618,19.998,19.563,19.443,19.412,19.818,0.797
5134,2,10.05,-0.61,0.15385,-2.465,3.53,5.158,7.0,0.011,0.0,17.932,17.549,16.134,15.568,15.339,18.727,20.555,18.944,18.026,17.504,20.4,0.154
5135,2,10.05,-0.61,0.54265,-1.081,3.646,4.786,10.5,0.031,0.0,17.974,17.42,16.469,15.847,15.741,18.21,19.156,18.151,17.807,17.612,19.103,0.543
5136,2,10.05,-0.61,0.23324,-1.954,3.591,5.068,11.8,0.036,0.0,21.455,20.923,19.793,19.22,19.052,21.884,23.231,21.89,21.342,21.017,23.188,0.233
5137,2,10.05,-0.61,0.3603,-1.572,3.613,4.966,12.2,0.037,0.0,20.901,20.353,19.304,18.701,18.558,21.243,22.429,21.214,20.757,20.49,22.396,0.36
5138,2,10.05,-0.61,0.40547,-1.464,3.618,4.93,12.8,0.037,0.0,21.231,20.685,19.651,19.036,18.899,21.56,22.709,21.524,21.086,20.831,22.673,0.405
5139,2,10.05,-0.61,0.88912,0.297,3.787,4.182,12.8,0.037,0.0,16.827,16.36,15.863,15.586,15.552,16.843,17.137,16.793,16.708,16.704,16.985,0.889
5140,2,10.05,-0.61,0.81831,-0.058,3.77,4.434,13.1,0.038,0.0,18.015,17.513,16.97,16.657,16.618,18.029,18.386,17.975,17.865,17.841,18.213,0.818
5141,2,10.05,-0.61,0.44214,-1.374,3.624,4.901,13.2,0.038,0.0,21.406,20.861,19.843,19.217,19.086,21.718,22.828,21.675,21.258,21.016,22.79,0.442
5142,2,10.05,-0.61,0.50582,-1.196,3.637,4.833,13.3,0.038,0.0,21.061,20.514,19.532,18.907,18.79,21.334,22.351,21.281,20.906,20.69,22.305,0.506
5143,2,10.05,-0.61,0.50831,-1.189,3.638,4.829,13.4,0.038,0.0,21.141,20.595,19.615,18.989,18.873,21.412,22.425,21.36,20.986,20.771,22.378,0.508
5144,2,10.05,-0.61,0.51052,-1.182,3.638,4.827,13.5,0.038,0.0,21.224,20.677,19.699,19.073,18.958,21.493,22.502,21.44,21.068,20.855,22.455,0.511
5145,2,10.05,-0.61,0.80708,-0.106,3.765,4.458,13.7,0.038,0.0,18.735,18.225,17.669,17.347,17.306,18.75,19.124,18.695,18.578,18.549,18.945,0.807
5146,2,10.05,-0.61,0.61626,-0.835,3.673,4.699,14.5,0.038,0.0,21.358,20.793,19.93,19.365,19.278,21.512,22.29,21.447,21.17,21.019,22.166,0.616
5147,2,10.05,-0.61,0.66546,-0.655,3.697,4.652,14.5,0.038,0.0,20.908,20.333,19.561,19.07,18.998,20.993,21.639,20.928,20.702,20.589,21.449,0.665
5148,2,10.05,-0.59,0.46191,-1.326,3.626,4.881,9.9,0.027,0.0,17.986,17.435,16.426,15.798,15.67,18.284,19.377,18.239,17.831,17.596,19.34,0.462
5149,2,10.05,-0.59,0.39428,-1.497,3.615,4.938,10.8,0.032,0.0,19.312,18.764,17.721,17.11,16.971,19.646,20.816,19.614,19.166,18.904,20.784,0.394
5150,2,10.05,-0.59,0.5088,-1.192,3.636,4.828,11.4,0.035,0.0,19.15,18.603,17.619,16.991,16.875,19.423,20.445,19.371,18.994,18.778,20.402,0.509
5151,2,10.05,-0.59,0.53097,-1.123,3.642,4.801,11.6,0.035,0.0,19.178,18.629,17.662,17.036,16.926,19.433,20.414,19.377,19.018,18.813,20.367,0.531
5152,2,10.05,-0.59,0.65955,-0.685,3.693,4.659,11.7,0.036,0.0,18.183,17.608,16.819,16.313,16.238,18.279,18.951,18.214,17.978,17.859,18.775,0.66
5153,2,10.05,-0.59,0.5284,-1.131,3.641,4.804,12.2,0.037,0.0,19.798,19.25,18.281,17.655,17.544,20.056,21.042,20.001,19.64,19.433,20.996,0.528
5154,2,10.05,-0.59,0.63505,-0.774,3.68,4.682,12.9,0.038,0.0,19.606,19.037,18.201,17.657,17.575,19.736,20.473,19.671,19.41,19.272,20.329,0.635
5155,2,10.05,-0.59,0.47722,-1.283,3.63,4.864,12.9,0.038,0.0,20.879,20.334,19.33,18.701,18.576,21.176,22.249,21.129,20.729,20.498,22.21,0.477
5156,2,10.05,-0.59,0.59763,-0.91,3.662,4.719,13.4,0.038,0.0,20.445,19.887,18.986,18.393,18.3,20.634,21.48,20.571,20.268,20.1,21.388,0.598
5157,2,10.05,-0.59,0.90891,0.393,3.782,4.076,13.5,0.038,0.0,17.287,16.809,16.298,16.012,15.976,17.3,17.61,17.249,17.158,17.149,17.452,0.909
5158,2,10.05,-0.59,0.88703,0.254,3.786,4.223,13.9,0.038,0.0,18.035,17.566,17.07,16.792,16.758,18.05,18.346,17.999,17.915,17.911,18.194,0.887
5159,2,10.05,-0.59,0.72855,-0.43,3.728,4.587,13.9,0.038,0.0,19.745,19.182,18.512,18.103,18.046,19.779,20.297,19.717,19.542,19.469,20.087,0.729
5160,2,10.05,-0.59,0.82422,-0.048,3.77,4.429,14.0,0.038,0.0,18.891,18.389,17.847,17.535,17.496,18.904,19.261,18.85,18.74,18.718,19.088,0.824
5161,2,10.05,-0.59,0.70471,-0.52,3.716,4.615,14.1,0.038,0.0,20.171,19.601,18.891,18.451,18.387,20.222,20.79,20.159,19.964,19.876,20.585,0.705
5162,2,10.05,-0.59,0.93373,0.714,3.706,3.464,14.3,0.038,0.0,17.285,16.717,15.969,15.498,15.433,17.355,17.952,17.294,17.083,16.98,17.704,0.934
5163,2,10.05,-0.59,0.66589,-0.662,3.696,4.653,14.4,0.038,0.0,20.826,20.251,19.472,18.976,18.902,20.914,21.571,20.85,20.62,20.505,21.386,0.666
5164,2,10.05,-0.59,0.77705,-0.242,3.75,4.519,14.5,0.038,0.0,19.876,19.339,18.741,18.386,18.339,19.892,20.321,19.834,19.694,19.649,20.126,0.777
5165,2,10.05,-0.57,0.37668,-1.546,3.612,4.952,9.3,0.023,0.0,17.934,17.38,16.328,15.724,15.582,18.272,19.465,18.244,17.784,17.515,19.438,0.377
5166,2,10.05,-0.57,0.14224,-2.575,3.518,5.182,9.8,0.027,0.0,21.008,20.675,19.18,18.611,18.378,21.919,23.879,22.222,21.177,20.592,23.72,0.142
5167,2,10.05,-0.57,0.33983,-1.637,3.607,4.98,10.4,0.03,0.0,19.264,18.713,17.646,17.051,16.903,19.62,20.846,19.598,19.119,18.839,20.82,0.34
5168,2,10.05,-0.57,0.21533,-2.038,3.583,5.086,10.9,0.033,0.0,20.766,20.246,19.079,18.515,18.336,21.235,22.646,21.26,20.672,20.321,22.589,0.215
5169,2,10.05,-0.57,0.50336,-1.214,3.634,4.835,11.5,0.035,0.0,19.305,18.759,17.766,17.136,17.017,19.588,20.632,19.538,19.152,18.93,20.593,0.503
5170,2,10.05,-0.57,0.49641,-1.235,3.632,4.843,12.0,0.036,0.0,19.857,19.312,18.314,17.683,17.562,20.146,21.201,20.097,19.705,19.48,21.164,0.496
5171,2,10.05,-0.57,0.31192,-1.709,3.603,4.998,12.3,0.037,0.0,21.343,20.796,19.715,19.126,18.974,21.716,22.972,21.699,21.205,20.914,22.947,0.312
5172,2,10.05,-0.57,0.35404,-1.601,3.609,4.97,12.5,0.037,0.0,21.274,20.727,19.664,19.064,18.918,21.63,22.846,21.606,21.133,20.856,22.818,0.354
5173,2,10.05,-0.57,0.8507,0.053,3.778,4.371,12.7,0.037,0.0,17.338,16.849,16.329,16.033,15.997,17.35,17.679,17.297,17.199,17.185,17.515,0.851
5174,2,10.05,-0.57,0.68526,-0.601,3.704,4.635,12.9,0.038,0.0,19.172,18.596,17.846,17.372,17.303,19.242,19.862,19.178,18.963,18.859,19.665,0.685
5175,2,10.05,-0.57,0.6695,-0.658,3.696,4.65,13.8,0.038,0.0,20.214,19.639,18.86,18.363,18.29,20.303,20.961,20.238,20.008,19.893,20.777,0.669
5176,2,10.05,-0.55,0.79436,-0.198,3.754,4.499,11.5,0.035,0.0,16.765,16.231,15.645,15.299,15.254,16.776,17.191,16.718,16.585,16.545,17.0,0.794
5177,2,10.05,-0.55,0.58775,-0.955,3.656,4.733,11.6,0.035,0.0,18.758,18.204,17.281,16.671,16.574,18.967,19.853,18.904,18.587,18.408,19.785,0.588
5178,2,10.05,-0.55,0.23639,-1.959,3.586,5.062,11.7,0.036,0.0,21.368,20.845,19.691,19.122,18.949,21.823,23.208,21.842,21.269,20.926,23.158,0.236
5179,2,10.05,-0.55,0.46678,-1.323,3.624,4.874,11.8,0.036,0.0,19.877,19.333,18.313,17.68,17.552,20.191,21.302,20.147,19.731,19.489,21.271,0.467
5180,2,10.05,-0.55,0.57427,-0.998,3.652,4.749,12.2,0.037,0.0,19.465,18.914,17.976,17.355,17.256,19.689,20.603,19.627,19.299,19.113,20.548,0.574
5181,2,10.05,-0.55,0.9547,2.52,3.621,1.327,12.9,0.038,0.0,11.369,10.905,9.804,9.051,8.928,11.748,12.821,11.705,11.31,11.061,12.485,0.955
5182,2,10.05,-0.55,0.46125,-1.338,3.623,4.879,13.3,0.038,0.0,21.415,20.873,19.849,19.218,19.088,21.734,22.854,21.692,21.271,21.027,22.823,0.461
5183,2,10.05,-0.55,0.93996,0.526,3.717,3.7,13.6,0.038,0.0,17.056,16.49,15.782,15.343,15.282,17.106,17.66,17.044,16.853,16.766,17.425,0.94
5184,2,10.05,-0.55,0.85769,0.068,3.778,4.363,13.6,0.038,0.0,18.2,17.711,17.193,16.899,16.864,18.211,18.538,18.158,18.061,18.048,18.375,0.858
5185,2,10.05,-0.55,0.82024,-0.093,3.765,4.451,13.8,0.038,0.0,18.803,18.29,17.733,17.41,17.37,18.815,19.192,18.759,18.642,18.614,19.012,0.82
5186,2,10.05,-0.55,0.61293,-0.87,3.666,4.706,14.0,0.038,0.0,20.944,20.384,19.496,18.911,18.821,21.12,21.943,21.056,20.763,20.601,21.844,0.613
5187,2,10.05,-0.53,0.20013,-2.111,3.576,5.098,10.8,0.032,0.0,20.847,20.339,19.138,18.582,18.394,21.355,22.824,21.4,20.772,20.396,22.753,0.2
5188,2,10.05,-0.53,0.3842,-1.539,3.609,4.944,11.6,0.035,0.0,20.217,19.672,18.607,18.001,17.858,20.575,21.79,20.551,20.078,19.801,21.766,0.384
5189,2,10.05,-0.53,0.45587,-1.358,3.621,4.884,12.3,0.037,0.0,20.465,19.923,18.89,18.262,18.13,20.792,21.93,20.753,20.323,20.072,21.902,0.456
5190,2,10.05,-0.53,0.67902,-0.641,3.697,4.643,12.6,0.037,0.0,18.971,18.395,17.619,17.123,17.051,19.057,19.712,18.991,18.763,18.65,19.528,0.679
5191,2,10.05,-0.53,0.75256,-0.369,3.733,4.563,12.9,0.038,0.0,18.594,18.034,17.382,16.986,16.932,18.62,19.118,18.558,18.393,18.327,18.912,0.753
5192,2,10.05,-0.53,0.59396,-0.942,3.657,4.726,14.0,0.038,0.0,21.126,20.573,19.65,19.04,18.944,21.335,22.221,21.272,20.956,20.778,22.153,0.594
5193,2,10.05,-0.53,0.69939,-0.568,3.707,4.623,14.5,0.038,0.0,20.69,20.114,19.374,18.907,18.841,20.754,21.363,20.689,20.48,20.381,21.165,0.699
5194,2,10.05,-0.51,0.39603,-1.514,3.609,4.931,11.5,0.035,0.0,20.056,19.511,18.444,17.836,17.693,20.415,21.632,20.391,19.918,19.639,21.61,0.396
5195,2,10.05,-0.51,0.63693,-0.798,3.674,4.684,11.6,0.035,0.0,18.366,17.798,16.939,16.375,16.292,18.511,19.284,18.445,18.173,18.026,19.163,0.637
5196,2,10.05,-0.51,0.48327,-1.286,3.625,4.855,12.1,0.037,0.0,20.086,19.545,18.524,17.885,17.759,20.401,21.511,20.356,19.942,19.702,21.484,0.483
5197,2,10.05,-0.51,0.84319,-0.021,3.771,4.414,13.5,0.038,0.0,18.324,17.817,17.278,16.968,16.93,18.331,18.688,18.276,18.168,18.147,18.515,0.843
5198,2,10.05,-0.49,0.22189,-2.035,3.577,5.075,11.2,0.034,0.0,21.058,20.549,19.352,18.794,18.609,21.562,23.017,21.606,20.982,20.608,22.949,0.222
5199,2,10.05,-0.49,0.5221,-1.177,3.633,4.811,11.6,0.035,0.0,19.312,18.769,17.771,17.132,17.015,19.601,20.653,19.55,19.163,18.939,20.624,0.522
5200,2,10.05,-0.49,0.39331,-1.527,3.607,4.933,12.5,0.037,0.0,21.087,20.545,19.469,18.863,18.719,21.456,22.688,21.435,20.953,20.668,22.667,0.393
5201,2,10.05,-0.47,0.5288,-1.162,3.634,4.803,12.0,0.036,0.0,19.674,19.132,18.133,17.493,17.377,19.964,21.014,19.913,19.526,19.302,20.987,0.529
5202,2,10.05,-0.47,0.48468,-1.292,3.622,4.852,12.4,0.037,0.0,20.401,19.862,18.83,18.191,18.064,20.727,21.856,20.686,20.261,20.014,21.834,0.485
5203,2,10.05,-0.47,0.84295,-0.042,3.768,4.423,14.4,0.038,0.0,19.275,18.761,18.215,17.899,17.86,19.281,19.651,19.225,19.113,19.089,19.473,0.843
5204,2,10.05,-0.45,0.39784,-1.525,3.604,4.926,12.6,0.037,0.0,21.184,20.645,19.556,18.949,18.804,21.567,22.817,21.552,21.056,20.761,22.798,0.398
5205,2,10.05,-0.45,0.72216,-0.519,3.71,4.603,12.7,0.037,0.0,18.769,18.192,17.464,17.007,16.943,18.825,19.423,18.758,18.556,18.462,19.225,0.722
5206,2,10.05,-0.45,0.68819,-0.643,3.693,4.636,13.1,0.038,0.0,19.476,18.899,18.11,17.603,17.53,19.57,20.25,19.503,19.269,19.151,20.079,0.688
5207,2,10.05,-0.45,0.76263,-0.368,3.731,4.558,13.8,0.038,0.0,19.489,18.924,18.266,17.865,17.81,19.515,20.026,19.451,19.283,19.216,19.819,0.763
5208,2,10.05,-0.45,0.6306,-0.844,3.666,4.692,13.9,0.038,0.0,20.779,20.217,19.328,18.742,18.653,20.954,21.784,20.888,20.596,20.435,21.692,0.631
5209,2,10.05,-0.43,0.94641,0.45,3.725,3.809,14.6,0.038,0.0,18.245,17.675,16.995,16.579,16.522,18.277,18.808,18.214,18.037,17.961,18.578,0.946
5210,2,10.05,-0.41,0.38653,-1.567,3.599,4.936,11.8,0.036,0.0,20.489,19.954,18.844,18.242,18.093,20.893,22.178,20.889,20.369,20.058,22.159,0.387
5211,2,10.05,-0.41,0.77183,-0.347,3.733,4.55,13.5,0.038,0.0,19.138,18.572,17.92,17.524,17.47,19.16,19.667,19.096,18.931,18.867,19.462,0.772
5212,2,10.05,-0.39,0.28823,-1.838,3.582,5.011,9.8,0.027,0.0,19.164,18.65,17.464,16.895,16.72,19.654,21.067,19.7,19.083,18.712,21.01,0.288
5213,2,10.05,-0.39,0.24117,-1.989,3.573,5.048,11.2,0.034,0.0,20.942,20.451,19.219,18.66,18.471,21.492,22.976,21.565,20.893,20.489,22.895,0.241
5214,2,10.05,-0.35,0.92214,0.282,3.773,4.159,13.6,0.038,0.0,17.664,17.151,16.623,16.324,16.286,17.659,18.01,17.602,17.502,17.486,17.837,0.922
5215,2,10.05,-0.31,0.73613,-0.529,3.704,4.596,14.4,0.038,0.0,20.494,19.91,19.16,18.688,18.62,20.557,21.194,20.488,20.276,20.175,21.005,0.736
5216,2,10.07,-1.01,0.72251,-0.315,3.755,4.579,13.6,0.038,0.0,19.157,18.651,18.063,17.716,17.668,19.196,19.593,19.143,19.006,18.961,19.407,0.723
5217,2,10.07,-0.99,0.31032,-1.673,3.618,5.02,12.0,0.036,0.0,20.952,20.396,19.376,18.795,18.644,21.265,22.396,21.23,20.794,20.543,22.321,0.31
5218,2,10.07,-0.99,0.43792,-1.341,3.637,4.913,13.0,0.038,0.0,21.123,20.568,19.6,19.007,18.878,21.385,22.382,21.338,20.959,20.743,22.288,0.438
5219,2,10.07,-0.97,0.63013,-0.698,3.703,4.693,14.2,0.038,0.0,20.715,20.148,19.397,18.929,18.853,20.795,21.4,20.736,20.515,20.406,21.187,0.63
5220,2,10.07,-0.93,0.22832,-1.941,3.6,5.086,10.9,0.033,0.0,20.523,19.968,18.896,18.325,18.162,20.883,22.134,20.863,20.376,20.09,22.086,0.228
5221,2,10.07,-0.93,0.70734,-0.399,3.743,4.605,11.6,0.035,0.0,17.368,16.836,16.213,15.841,15.787,17.403,17.849,17.348,17.193,17.135,17.649,0.707
5222,2,10.07,-0.93,0.35293,-1.568,3.623,4.992,11.8,0.036,0.0,20.491,19.935,18.929,18.338,18.194,20.791,21.891,20.752,20.331,20.089,21.816,0.353
5223,2,10.07,-0.93,0.43592,-1.351,3.635,4.914,13.2,0.038,0.0,21.348,20.794,19.819,19.221,19.092,21.617,22.631,21.57,21.186,20.966,22.546,0.436
5224,2,10.07,-0.93,0.58732,-0.868,3.679,4.736,14.2,0.038,0.0,21.141,20.576,19.739,19.203,19.114,21.277,22.002,21.217,20.951,20.808,21.835,0.587
5225,2,10.07,-0.93,0.80934,0.079,3.789,4.37,14.3,0.038,0.0,18.873,18.434,17.938,17.658,17.625,18.915,19.196,18.868,18.783,18.777,19.05,0.809
5226,2,10.07,-0.93,0.7549,-0.194,3.766,4.521,14.6,0.038,0.0,19.854,19.366,18.809,18.484,18.442,19.89,20.249,19.838,19.719,19.687,20.076,0.755
5227,2,10.07,-0.91,0.49821,-1.176,3.647,4.846,12.3,0.037,0.0,20.01,19.456,18.514,17.915,17.801,20.242,21.167,20.188,19.842,19.646,21.075,0.498
5228,2,10.07,-0.91,0.55816,-0.976,3.666,4.77,13.5,0.038,0.0,20.709,20.149,19.268,18.701,18.603,20.883,21.686,20.825,20.529,20.365,21.552,0.558
5229,2,10.07,-0.91,0.58971,-0.863,3.679,4.733,14.3,0.038,0.0,21.228,20.663,19.825,19.289,19.2,21.364,22.091,21.304,21.037,20.895,21.926,0.59
5230,2,10.07,-0.91,0.63534,-0.689,3.702,4.685,14.5,0.038,0.0,20.993,20.424,19.671,19.2,19.125,21.072,21.683,21.013,20.791,20.682,21.472,0.635
5231,2,10.07,-0.89,0.61313,-0.779,3.689,4.706,13.3,0.038,0.0,20.018,19.45,18.649,18.14,18.057,20.128,20.804,20.068,19.821,19.694,20.619,0.613
5232,2,10.07,-0.87,0.42003,-1.396,3.631,4.926,12.1,0.037,0.0,20.36,19.807,18.818,18.216,18.084,20.642,21.689,20.597,20.2,19.973,21.614,0.42
5233,2,10.07,-0.87,0.36848,-1.53,3.624,4.976,12.4,0.037,0.0,20.996,20.442,19.435,18.838,18.696,21.298,22.396,21.257,20.838,20.598,22.327,0.368
5234,2,10.07,-0.87,0.83931,0.236,3.794,4.248,12.5,0.037,0.0,16.68,16.248,15.766,15.498,15.467,16.718,16.982,16.672,16.596,16.596,16.842,0.839
5235,2,10.07,-0.87,0.33536,-1.617,3.619,5.003,12.6,0.037,0.0,21.412,20.857,19.838,19.248,19.101,21.725,22.855,21.689,21.256,21.006,22.79,0.335
5236,2,10.07,-0.87,0.79027,-0.045,3.779,4.441,13.9,0.038,0.0,18.782,18.316,17.792,17.493,17.456,18.816,19.134,18.767,18.666,18.649,18.975,0.79
5237,2,10.07,-0.87,0.5562,-0.989,3.663,4.772,14.0,0.038,0.0,21.241,20.682,19.792,19.217,19.118,21.424,22.244,21.365,21.063,20.895,22.121,0.556
5238,2,10.07,-0.87,0.55594,-0.989,3.663,4.772,14.2,0.038,0.0,21.444,20.885,19.994,19.419,19.32,21.626,22.447,21.567,21.265,21.097,22.325,0.556
5239,2,10.07,-0.85,0.61207,-0.79,3.686,4.705,11.7,0.036,0.0,18.446,17.877,17.066,16.548,16.465,18.561,19.253,18.501,18.249,18.118,19.077,0.612
5240,2,10.07,-0.85,0.30806,-1.687,3.615,5.019,12.5,0.037,0.0,21.487,20.933,19.9,19.313,19.163,21.814,22.974,21.781,21.334,21.075,22.916,0.308
5241,2,10.07,-0.85,0.72584,-0.341,3.748,4.577,13.0,0.038,0.0,18.623,18.095,17.486,17.124,17.074,18.654,19.085,18.598,18.451,18.399,18.889,0.726
5242,2,10.07,-0.85,0.56467,-0.962,3.666,4.761,13.5,0.038,0.0,20.674,20.114,19.231,18.661,18.564,20.849,21.655,20.789,20.493,20.329,21.528,0.565
5243,2,10.07,-0.83,0.41283,-1.417,3.629,4.931,12.8,0.037,0.0,21.112,20.561,19.565,18.96,18.826,21.403,22.468,21.358,20.955,20.723,22.399,0.413
5244,2,10.07,-0.83,0.88966,2.427,3.643,1.48,13.4,0.038,0.0,12.102,11.586,10.591,9.918,9.817,12.369,13.283,12.319,11.978,11.772,12.934,0.89
5245,2,10.07,-0.83,0.52697,-1.091,3.653,4.808,13.5,0.038,0.0,20.998,20.444,19.517,18.918,18.811,21.215,22.107,21.157,20.828,20.642,22.016,0.527
5246,2,10.07,-0.83,0.87252,0.487,3.765,3.897,13.7,0.038,0.0,17.253,16.759,16.196,15.869,15.828,17.282,17.64,17.231,17.112,17.08,17.465,0.873
5247,2,10.07,-0.83,0.87899,0.588,3.725,3.639,13.8,0.038,0.0,17.101,16.551,15.866,15.446,15.388,17.151,17.66,17.095,16.912,16.832,17.431,0.879
5248,2,10.07,-0.83,0.65833,-0.616,3.71,4.659,14.4,0.038,0.0,20.709,20.143,19.416,18.964,18.894,20.775,21.356,20.715,20.508,20.41,21.146,0.658
5249,2,10.07,-0.81,0.15933,-2.389,3.546,5.16,10.5,0.031,0.0,21.243,20.823,19.497,18.926,18.704,21.927,23.642,22.049,21.271,20.827,23.495,0.159
5250,2,10.07,-0.81,0.23059,-1.94,3.598,5.081,11.0,0.033,0.0,20.621,20.071,18.986,18.412,18.249,20.996,22.27,20.981,20.481,20.187,22.228,0.231
5251,2,10.07,-0.81,0.70756,-0.427,3.736,4.604,11.7,0.036,0.0,17.536,16.99,16.346,15.959,15.902,17.571,18.048,17.513,17.348,17.284,17.843,0.708
5252,2,10.07,-0.81,0.74276,-0.28,3.754,4.549,12.0,0.036,0.0,17.47,16.949,16.358,16.009,15.962,17.496,17.906,17.441,17.304,17.26,17.716,0.743
5253,2,10.07,-0.81,0.7644,-0.185,3.764,4.508,12.1,0.037,0.0,17.334,16.833,16.27,15.942,15.899,17.361,17.733,17.307,17.186,17.153,17.555,0.764
5254,2,10.07,-0.81,0.3594,-1.558,3.621,4.984,12.3,0.037,0.0,20.966,20.412,19.397,18.799,18.657,21.275,22.394,21.237,20.81,20.564,22.334,0.359
5255,2,10.07,-0.81,0.64077,-0.687,3.699,4.675,13.0,0.038,0.0,19.488,18.917,18.153,17.672,17.597,19.571,20.198,19.51,19.284,19.173,19.995,0.641
5256,2,10.07,-0.81,0.44558,-1.337,3.633,4.903,13.2,0.038,0.0,21.312,20.761,19.777,19.169,19.042,21.589,22.621,21.542,21.153,20.93,22.552,0.446
5257,2,10.07,-0.81,0.59796,-0.851,3.677,4.718,13.9,0.038,0.0,20.797,20.232,19.385,18.839,18.75,20.939,21.682,20.877,20.607,20.462,21.529,0.598
5258,2,10.07,-0.81,0.78818,-0.075,3.774,4.453,14.3,0.038,0.0,19.258,18.778,18.244,17.937,17.899,19.286,19.621,19.235,19.129,19.108,19.456,0.788
5259,2,10.07,-0.79,0.21044,-2.022,3.593,5.101,10.0,0.028,0.0,19.824,19.28,18.172,17.602,17.434,20.223,21.541,20.218,19.694,19.385,21.495,0.21
5260,2,10.07,-0.79,0.18496,-2.173,3.575,5.125,10.8,0.032,0.0,21.002,20.49,19.302,18.744,18.556,21.495,22.969,21.524,20.918,20.559,22.9,0.185
